idKegg	name
C02998	N-Acetylarylalkylamine
C02998	N-Acetylaralkylamine
C02999	N-Acetylmuramoyl-Ala
C02999	N-Acetyl-D-muramoyl-L-alanine
C03000	N-Acyl-D-glucosamine
C03001	N-Benzoyl-D-arginine
C03002	N-Caffeoylputrescine
C03003	N-Glucosylnicotinate
C03004	N-Hydroxy-L-tyrosine
C03005	N-Methylanthranilate
C03005	N-Methylanthranilic acid
C03005	2-(Methylamino)benzoic acid
C03012	Naphthalene-1,2-diol
C03012	1,2-Naphthalenediol
C03012	beta-Naphthohydroquinone
C03012	1,2-Dihydroxynaphthalene
C03015	O-Carbamoyl-L-serine
C03016	O-Phosphotropomyosin
C03016	Tropomyosin phosphoserine
C03016	Phosphorylated tropomyosin
C03018	Oligoglycosylglucose
C03019	Phorbol 13-butanoate
C03021	Protein asparagine
C03021	Protein L-asparagine
C03022	Protein L-citrulline
C03023	Peptide-L-methionine
C03024	[Reduced NADPH---hemoprotein reductase]
C03024	Reduced flavoprotein
C03025	Reduced plastocyanin
C03027	Testosterone acetate
C03028	Thiamin triphosphate
C03028	Thiamine triphosphate
C03029	Transferrin[Fe(II)]2
C03030	Uracil 5-carboxylate
C03030	Uracil 5-carboxylic acid
C03030	5-Carboxyuracil
C03032	Cyclopiazonic acid
C03032	alpha-Cyclopiazonate
C03032	alpha-Cyclopiazonic acid
C03032	CPA
C03033	beta-D-Glucuronoside
C03033	O-beta-D-Glucuronoside
C03033	Glucuronide
C03033	beta-D-Glucuronide
C03034	dTDP-D-galacturonate
C03035	gamma-Linolenoyl-CoA
C03036	(+)-Bisdechlorogeodin
C03037	(+)-Bornane-2,5-dione
C03037	2,5-Diketocamphane
C03040	(-)-Bisdechlorogeodin
C03042	(R)-2-Hydroxystearate
C03043	(R)-6-Hydroxynicotine
C03044	(R,R)-Butane-2,3-diol
C03044	(R,R)-2,3-Butanediol
C03044	(R,R)-2,3-Butylene glycol
C03045	(S)-2-Hydroxystearate
C03046	(S,S)-Butane-2,3-diol
C03046	(S,S)-2,3-Butanediol
C03046	(S,S)-2,3-Butylene glycol
C03046	(2S,3S)-Butane-2,3-diol
C03047	Arcaine
C03047	1,4-Diguanidinobutane
C03049	13-Hydroxydocosanoic acid
C03049	13-Hydroxydocosanoate
C03050	16beta-Hydroxysteroid
C03052	2,3-Dihydrogossypetin
C03056	2,6-Dihydroxypyridine
C03057	2-Carboxybenzaldehyde
C03057	Phthalaldehydic acid
C03057	o-Formylbenzoic acid
C03057	2-Formylbenzoic acid
C03057	2-Formylbenzoate
C03058	2-Hydroxyglutaryl-CoA
C03062	2-O-Caffeoylglucarate
C03063	2-Oxohept-3-enedioate
C03063	2-Oxohept-3-ene-1,7-dioate
C03064	3-Dehydro-L-threonate
C03064	3-Dehydro-D-erythronate
C03065	3-Guanidinopropanoate
C03065	Guanidinopropionic acid
C03066	3-Hydroxy-L-glutamate
C03066	3-Hydroxy-L-glutamic acid
C03067	3-Hydroxybenzaldehyde
C03069	3-Methylcrotonyl-CoA
C03069	3-Methylbut-2-enoyl-CoA
C03069	3-Methylcrotonoyl-CoA
C03069	Dimethylacryloyl-CoA
C03070	3-Oxo-5beta-cholanate
C03070	3-Oxo-5beta-cholan-24-oate
C03071	3-aci-Nitropropanoate
C03071	3-aci-Nitropropionic acid
C03072	3alpha-Hydroxysteroid
C03077	4-Chlorophenylacetate
C03077	4-Chlorophenylacetic acid
C03078	4-Guanidinobutanamide
C03079	4-Hydroxy-L-glutamate
C03079	4-Hydroxy-L-glutamic acid
C03081	4-Methylumbelliferone
C03081	Hymecromone
C03082	4-Phospho-L-aspartate
C03082	L-4-Aspartyl phosphate
C03087	5-Acetamidopentanoate
C03088	5-Hydroxymethyluracil
C03089	5-Methylthio-D-ribose
C03089	S-Methyl-5-thio-D-ribose
C03089	5-(Methylsulfanyl)-D-ribose
C03090	5-Phosphoribosylamine
C03090	5-Phospho-beta-D-ribosylamine
C03090	5-Phospho-D-ribosylamine
C03090	5-Phosphoribosyl-1-amine
C03091	5beta-Cholestan-3-one
C03091	Coprostan-3-one
C03092	6-endo-Hydroxycineole
C03092	2-endo-Hydroxy-1,8-cineole
C03092	(1R,4S,6R)-1,3,3-Trimethyl-2-oxabicyclo[2.2.2]octan-6-ol
C03093	7,8-Dihydroxycoumarin
C03093	Daphnetin
C03097	Aryl beta-D-glucoside
C03105	Cytochrome c L-lysine
C03106	D-Galactosaminoglycan
C03107	D-Glucono-1,4-lactone
C03110	DNA N4-methylcytosine
C03112	Deacetylcephalosporin C
C03113	Diisopropyl phosphate
C03114	Dimethylbenzimidazole
C03114	5,6-Dimethylbenzimidazole
C03115	Farnesyl triphosphate
C03117	GDP-6-deoxy-D-mannose
C03117	GDP-D-rhamnose
C03117	GDP-6-deoxy-alpha-D-mannose
C03117	GDP-alpha-D-rhamnose
C03120	Glycerophosphodiester
C03121	Glycoprotein inositol
C03124	beta-L-Aspartylhydroxamate
C03125	L-Cysteinyl-tRNA(Cys)
C03127	L-Isoleucyl-tRNA(Ile)
C03129	Long-chain acid anion
C03134	N,N-Dimethylformamide
C03134	N,N-Dimethylmethanamide
C03134	DMF
C03135	N-Acetyl-D-amino acid
C03136	N-Acetyl-D-hexosamine
C03137	N-Acetyl-D-tryptophan
C03139	N-Amidino-L-aspartate
C03139	N-Amidino-L-aspartic acid
C03139	Guanidinosuccinic acid
C03141	N-Benzoylanthranilate
C03141	2-Benzoylaminobenzoic acid
C03142	N-D-Glucosylarylamine
C03145	N-Formylmethionine
C03145	N-Formyl-L-methionine
C03147	N-Malonylanthranilate
C03148	N-Methyl-L-amino acid
C03149	N-Phosphotaurocyamine
C03149	Taurocyamine phosphate
C03149	N(omega)-Phosphotaurocyamine
C03150	Nicotinamide-beta-riboside
C03150	N-Ribosylnicotinamide
C03150	1-(beta-D-Ribofuranosyl)nicotinamide
C03153	N5-Methyl-L-glutamine
C03154	N6'-Acetylkanamycin-B
C03156	O-Feruloylgalactarate
C03156	O-Feruloylgalactaric acid
C03156	2'-(E)-O-Feruloylgalactaric acid
C03157	O-Phospho-tau-protein
C03160	2-Succinylbenzoyl-CoA
C03160	o-Succinylbenzoyl-CoA
C03160	Succinylbenzoyl-CoA
C03160	4-(2-Carboxyphenyl)-4-oxobutanoyl-CoA
C03161	[Oxidized NADPH---hemoprotein reductase]
C03161	Oxidized flavoprotein
C03162	Oxidized plastocyanin
C03164	Phenanthrene-3,4-diol
C03164	3,4-Dihydroxyphenanthrene
C03166	Phosphoguanidinoacetate
C03166	Guanidinoacetate phosphate
C03167	Phosphonoacetaldehyde
C03167	2-Phosphonoacetaldehyde
C03167	2-Oxoethylphosphonate
C03169	Pyrimidine nucleoside
C03169	N-D-Ribosylpyrimidine
C03170	Trypanothione disulfide
C03170	Oxidized trypanothione
C03172	S-Methyl-L-methionine
C03173	S-Methylthioglycolate
C03173	(Methylsulfanyl)acetic acid
C03173	(Methylthio)acetic acid
C03173	(Methylsulfanyl)acetate
C03174	S-Succinylglutathione
C03175	Shikimate 3-phosphate
C03175	Shikimate 5-phosphate
C03179	Transferrin[Fe(III)]2
C03185	[Glycogen-synthase D]
C03186	[Glycogen-synthase I]
C03187	dTDP-6-deoxy-beta-L-talose
C03187	dTDP-beta-L-pneumose
C03188	omega-Carboxyacyl-CoA
C03189	DL-Glycerol 1-phosphate
C03189	Glycerol 1-phosphate
C03189	Glycerol-3-phosphate
C03189	rac-Glycerol 1-phosphate
C03189	DL-Glyceryl 1-phosphate
C03189	DL-Glycerol 3-phosphate
C03190	(+)-Bornyl diphosphate
C03193	(5-L-Glutamyl)-peptide
C03194	(R)-1-Aminopropan-2-ol
C03194	(R)-1-Amino-2-propanol
C03195	(R)-10-Hydroxystearate
C03196	(S)-2-Hydroxyglutarate
C03197	(S)-3-Hydroxybutanoate
C03198	(S)-4-Hydroxymandelate
C03198	(S)-2-Hydroxy-2-(4-hydroxyphenyl)acetate
C03198	L-4-Hydroxymandelate
C03198	L-p-Hydroxymandelate
C03201	1-Alkyl-2-acylglycerol
C03201	2-Acyl-1-alkyl-sn-glycerol
C03203	1-Hydroxy-2-naphthoate
C03203	1-Hydroxy-2-naphthoic acid
C03203	1-Naphthol-2-carboxylic acid
C03204	10-Formyldihydrofolate
C03205	11-Deoxycorticosterone
C03205	Deoxycorticosterone
C03205	Cortexone
C03205	21-Hydroxy-4-pregnene-3,20-dione
C03205	Desoxycortone
C03205	DOC
C03206	5a,11a-Dehydrotetracycline
C03206	12-Dehydrotetracycline
C03207	16-Dehydroprogesterone
C03207	16,17-Didehydroprogesterone
C03210	Alanopine
C03210	2,2'-Iminodipropanoate
C03210	meso-N-(1-Carboxyethyl)-alanine
C03212	2,4-Dihydroxypteridine
C03212	Lumazine
C03212	Pteridine-2,4-dione
C03212	2,4(3H,8H)-Pteridinedione
C03215	2-Carboxy-D-arabinitol
C03217	2-Hydroxy-3-oxoadipate
C03219	(E)-2-Methylpropanal oxime
C03219	(E)-Isobutyraldehyde oxime
C03219	(E)-Isobutanal oxime
C03220	(2Z,6E)-Farnesol
C03220	2-cis,6-trans-Farnesol
C03221	2-trans-Dodecenoyl-CoA
C03221	(2E)-Dodec-2-enoyl-CoA
C03221	(2E)-Dodecenoyl-CoA
C03223	3,4-Dihydroxyphthalate
C03223	3,4-Dihydroxyphthalic acid
C03226	3-Demethylubiquinone-9
C03227	3-Hydroxy-L-kynurenine
C03228	3-Hydroxycyclohexanone
C03230	(Indol-3-yl)glycolaldehyde
C03230	3-Indoleglycolaldehyde
C03231	3-Methylglutaconyl-CoA
C03231	trans-3-Methylglutaconyl-CoA
C03231	(E)-3-Methylglutaconyl-1-CoA
C03232	3-Phosphonooxypyruvate
C03232	3-Phosphonooxypyruvic acid
C03232	3-Phosphohydroxypyruvate
C03232	3-Phosphohydroxypyruvic acid
C03232	3-Phosphooxypyruvate
C03233	4,5-Dihydroxyphthalate
C03233	4,5-Dihydroxyphthalic acid
C03237	5-Hydroxypentanoyl-CoA
C03238	5alpha-Cholestan-3-one
C03239	6-Amino-2-oxohexanoate
C03239	2-Oxo-6-aminocaproate
C03240	6-Deoxyerythronolide B
C03241	6-Hydroxyhexan-6-olide
C03241	6-Hydroxy-6-hexanolactone
C03242	Dihomo-gamma-linolenate
C03242	Dihomo-gamma-linolenic acid
C03242	(8Z,11Z,14Z)-Icosatrienoic acid
C03242	(Z,Z,Z)-8,11,14-Eicosatrienoic acid
C03242	(Z,Z,Z)-8,11,14-Icosatrienoic acid
C03242	(Z,Z,Z)-8,11,14-Eicosatrienoate
C03242	(Z,Z,Z)-8,11,14-Icosatrienoate
C03242	8,11,14-Eicosatrienoate
C03242	8,11,14-Icosatrienoate
C03242	8Z,11Z,14Z-Eicosatrienoic acid
C03242	(8Z,11Z,14Z)-Icosa-8,11,14-trienoic acid
C03245	ADP-D-ribosyl-acceptor
C03245	(ADP-D-ribosyl)n-acceptor
C03245	(ADP-D-ribosyl)n+1-acceptor
C03248	Acetylenedicarboxylate
C03248	Acetylenedicarboxylic acid
C03248	2-Butynedioic acid
C03254	Aryl dialkyl phosphate
C03256	Cetraxate benzyl ester
C03263	Coproporphyrinogen III
C03264	(R)-2-Hydroxyisocaproate
C03264	D-2-Hydroxyisocaproate
C03264	(R)-2-Hydroxy-4-methylpentanoate
C03264	D-Leucate
C03267	beta-D-Fructose 2-phosphate
C03267	beta-D-Fructofuranose 2-phosphate
C03268	D-Mannosylglycoprotein
C03268	Glycoprotein D-mannose
C03269	D-galacto-Hexodialdose
C03272	Globoside
C03272	Globoside I
C03272	N-Acetyl-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide
C03272	N-Acetyl-D-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide
C03273	5-Oxopentanoate
C03273	Glutarate semialdehyde
C03277	Imidazol-5-yl-pyruvate
C03277	3-(Imidazol-5-yl)pyruvate
C03277	Imidazole pyruvate
C03277	Imidazole pyruvic acid
C03281	Kanamycin A 3'-phosphate
C03281	Kanamycin 3'-phosphate
C03283	L-2,4-Diaminobutanoate
C03283	alpha,gamma-Diaminobutyrate
C03283	L-2,4-Diaminobutyrate
C03284	L-3-Aminoisobutanoate
C03284	(S)-3-Aminoisobutyrate
C03284	L-3-Aminoisobutyrate
C03284	(S)-3-Aminoisobutanoate
C03284	(S)-3-Amino-2-methylpropanoate
C03284	(S)-beta-Aminoisobutyrate
C03287	L-Glutamyl 5-phosphate
C03287	L-Glutamate 5-phosphate
C03289	L-xylo-Hexulonolactone
C03289	L-xylo-Hex-2-ulono-1,4-lactone
C03290	L-threo-3-Phenylserine
C03291	L-Xylulose 5-phosphate
C03294	N-Formylmethionyl-tRNA
C03296	N2-Succinyl-L-arginine
C03296	(2S)-2-(3-Carboxypropanoylamino)-5-(diaminomethylideneamino)pentanoic acid
C03297	N3-Acetylgentamicin C
C03297	3-N-Acetylgentamicin C
C03297	N3'-Acetylgentamicin C
C03298	Nalpha-Methylhistidine
C03298	N-Methyl-L-histidine
C03300	O-beta-D-Xylosylzeatin
C03300	O-beta-D-Xyloxylzeatin
C03302	Oxidized putidaredoxin
C03303	[Peptide]-(2S)-2-hydroxyglycine
C03303	Peptidylamidoglycolate
C03303	Peptidyl(2-hydroxyglycine)
C03306	Protein L-isoaspartate
C03309	Strictosidine aglycone
C03313	Phylloquinol
C03313	Vitamin K1 hydroquinone
C03313	Phytonadiol
C03315	[Dinitrogen reductase]
C03315	[Dinitrogen reductase]-L-arginine
C03317	alpha-Amino acid ester
C03318	[alpha-Tubulin]-L-lysine
C03319	dTDP-L-rhamnose
C03319	dTDP-6-deoxy-L-mannose
C03319	dTDP-6-deoxy-beta-L-mannose
C03319	dTDP-beta-L-rhamnose
C03323	(2,1-beta-D-Fructosyl)n
C03323	(2,1-beta-D-Fructosyl)n+1
C03323	Inulin
C03323	(1,2-beta-D-Fructosyl)n
C03323	(1,2-beta-D-Fructosyl)m
C03323	(1,2-beta-D-Fructosyl)n+1
C03323	(1,2-beta-D-Fructosyl)m-1
C03325	(6S)-Hydroxyhyoscyamine
C03325	(6S)-6-Hydroxyhyoscyamine
C03329	(S)-Canadine
C03329	(S)-Tetrahydroberberine
C03329	(13aS)-5,8,13,13a-Tetrahydro-9,10-dimethoxy-6H-benzo[g]-1,3-benzodioxolo[5,6-a]quinolizine
C03329	(-)-Canadine
C03330	(Ubiquitin)n-calmodulin
C03336	17alpha-Hydroxysteroid
C03338	2,3,5-Trihydroxytoluene
C03341	2-Amino-4-oxopentanoic acid
C03341	2-Amino-4-oxopentanoate
C03341	(2R)-2-Amino-4-oxopentanoate
C03343	2-Ethylhexyl phthalate
C03344	2-Methylacetoacetyl-CoA
C03344	2-Methyl-3-acetoacetyl-CoA
C03345	2-Methylbut-2-enoyl-CoA
C03345	trans-2-Methylbut-2-enoyl-CoA
C03345	Tiglyl-CoA
C03345	(E)-2-Methylcrotonoyl-CoA
C03345	Methylcrotonoyl-CoA
C03345	Methylcrotonyl-CoA
C03345	Tigloyl-CoA
C03345	2-Methylcrotanoyl-CoA
C03351	3-Hydroxybenzyl alcohol
C03351	3-Hydroxybenzenemethanol
C03354	3-Methylthiopropanamine
C03354	3-Methylthiopropylamine
C03354	3-(Methylsulfanyl)propanamine
C03356	3-Phospho-D-erythronate
C03357	4-Acetamidobutanoyl-CoA
C03359	4-Chloro-2-methylphenol
C03360	4-Nitrophenyl phosphate
C03361	5'-Acylphosphoadenosine
C03363	5-L-Glutamyl amino acid
C03363	L-gamma-Glutamyl amino acid
C03365	5-O-Methyl-myo-inositol
C03365	1D-5-O-Methyl-myo-inositol
C03365	Sequoyitol
C03366	5-Phosphooxy-L-lysine
C03366	(5R)-5-Phosphooxy-L-lysine
C03366	5-Phosphonooxy-L-lysine
C03366	O-Phosphohydroxy-L-lysine
C03366	(5R)-5-Phosphonooxy-L-lysine
C03368	7''-O-Phosphohygromycin
C03371	[Protein]-S-(long-chain-acyl)-L-cysteine
C03372	Acylglycerone phosphate
C03372	Dihydroxyacetone phosphate acyl ester
C03372	1-Acyl-glycerone 3-phosphate
C03373	Aminoimidazole ribotide
C03373	AIR
C03373	1-(5'-Phosphoribosyl)-5-aminoimidazole
C03373	5'-Phosphoribosyl-5-aminoimidazole
C03373	1-(5-Phospho-D-ribosyl)-5-aminoimidazole
C03373	5-Amino-1-(5-phospho-D-ribosyl)imidazole
C03373	5-Amino-1-(5-phospho-beta-D-ribosyl)imidazole
C03374	Bilirubin-glucuronoside
C03374	Bilirubin monoglucuronide
C03375	Norspermidine
C03375	Bis(3-aminopropyl)amine
C03375	3,3'-Iminobispropylamine
C03383	D-Galactono-1,4-lactone
C03383	gamma-D-Galactonolactone
C03387	D-Glucurono-6,2-lactone
C03391	DNA 6-methylaminopurine
C03391	N6-Methyladenine in DNA
C03392	Dimethylsulfonioacetate
C03393	4-Phospho-D-erythronate
C03393	4-Phosphoerythronate
C03394	Erythrulose 1-phosphate
C03394	L-Erythrulose 1-phosphate
C03395	Fatty acid methyl ester
C03401	L-2,3-Diaminopropanoate
C03401	L-2,3-Diaminopropionate
C03401	L-2,3-Diaminopropionic acid
C03401	L-2,3-Diaminopropanoic acid
C03401	3-Amino-L-alanine
C03401	(S)-2,3-Diaminopropanoate
C03402	L-Asparaginyl-tRNA(Asn)
C03402	Asn-tRNA(Asn)
C03402	Asparaginyl-tRNA(Asn)
C03404	L-Tyrosine methyl ester
C03406	N-(L-Arginino)succinate
C03406	2-(Nomega-L-Arginino)succinate
C03406	L-Argininosuccinate
C03406	L-Argininosuccinic acid
C03406	L-Arginosuccinic acid
C03409	N-Formimino-L-aspartate
C03409	N-Formimidoyl-L-aspartate
C03410	N-Glycoloyl-neuraminate
C03410	N-Glycolylneuraminate
C03410	Neu5Gc
C03412	N-Palmitoylglycoprotein
C03414	N2-Malonyl-D-tryptophan
C03415	N2-Succinyl-L-ornithine
C03415	(2S)-5-Amino-2-(3-carboxypropanoylamino)pentanoic acid
C03418	Nucleoside 2'-phosphate
C03419	Nucleoside 3'-phosphate
C03422	O-Palmitoylglycoprotein
C03423	O-beta-D-Glucosylzeatin
C03423	O-beta-D-Glucosyl-trans-zeatin
C03423	trans-Zeatin-O-glucoside
C03427	Prephytoene diphosphate
C03428	Presqualene diphosphate
C03431	S-Inosyl-L-homocysteine
C03434	Tetrachlorohydroquinone
C03434	2,3,5,6-Tetrachlorohydroquinone
C03440	cis-4-Hydroxy-D-proline
C03442	dTDP-L-dihydrostreptose
C03446	tRNA containing ribothymidine at position 54
C03446	tRNA TpsiC
C03448	(+)-exo-5-Hydroxycamphor
C03448	5-exo-Hydroxycamphor
C03451	(R)-S-Lactoylglutathione
C03451	S-D-Lactoylglutathione
C03453	gamma-Oxalocrotonate
C03453	(Z)-5-Oxohex-2-enedioate
C03453	4-Oxalocrotonate
C03454	1-Alkenyl-2-acylglycerol
C03455	11-cis-Retinyl palmitate
C03458	2,3,6-Trihydroxypyridine
C03459	2-Hydroxy-3-oxosuccinate
C03459	Oxaloglycolate
C03460	2-Methylprop-2-enoyl-CoA
C03460	Methacrylyl-CoA
C03460	Methylacrylyl-CoA
C03461	2-trans,6-trans-Farnesal
C03461	trans,trans-Farnesal
C03461	Farnesal
C03461	(2E,6E)-3,7,11-Trimethyl-2,6,10-dodecatrienal
C03461	(2E,6E)-Farnesal
C03462	3''-Adenylylstreptomycin
C03463	3'-Phosphopolynucleotide
C03470	3-alpha(S)-Strictosidine
C03470	Strictosidine
C03474	4-Nitroquinoline N-oxide
C03474	4-Nitroquinoline 1-oxide
C03474	Nitrochin
C03475	5'-Phosphopolynucleotide
C03476	5,12-Dihydroxanthommatin
C03479	Folinic acid
C03479	Leucovorin
C03479	5-Formyltetrahydrofolate
C03479	L(-)-5-Formyl-5,6,7,8-tetrahydrofolic acid
C03483	Adenosine tetraphosphate
C03483	Adenosine 5'-tetraphosphate
C03485	Aromatic primary alcohol
C03485	Aromatic alcohol
C03486	CDP-N-methylethanolamine
C03491	Cyclic alcohol
C03492	D-4'-Phosphopantothenate
C03492	(R)-4'-Phosphopantothenate
C03493	D-4-Hydroxyphenylglycine
C03493	(alphaR)-alpha-Amino-4-hydroxybenzeneacetic acid
C03494	D-Erythritol 4-phosphate
C03494	L-Erythritol 1-phosphate
C03495	Deoxy-5-methylcytidylate
C03495	5-Methyldeoxycytidine 5'-phosphate
C03503	Glucosyloxyanthraquinone
C03505	Hydroxyacetone phosphate
C03505	Acetol phosphate
C03506	Indoleglycerol phosphate
C03506	1-C-(Indol-3-yl)glycerol 3-phosphate
C03506	(3-Indolyl)-glycerol phosphate
C03506	C1-(3-Indolyl)-glycerol 3-phosphate
C03506	(1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate
C03506	Indole-3-glycerol phosphate
C03508	L-2-Amino-3-oxobutanoic acid
C03508	L-2-Amino-3-oxobutanoate
C03508	L-2-Amino-acetoacetate
C03508	(S)-2-Amino-3-oxobutanoic acid
C03511	L-Phenylalanyl-tRNA(Phe)
C03512	L-Tryptophanyl-tRNA(Trp)
C03514	Limonin
C03514	Evodin
C03515	Luteolin 7-O-glucuronide
C03515	Luteolin 7-O-beta-D-glucuronide
C03516	Magnesium protoporphyrin
C03516	Magnesium protoporphyrin IX
C03516	Mg-protoporphyrin IX
C03517	Monoterpenyl diphosphate
C03518	N-Acetyl-beta-D-glucosaminide
C03518	N-Acetyl-beta-D-glucosaminyl-R
C03519	N-Acetyl-L-phenylalanine
C03523	N-Substituted amino acid
C03524	N2'-Acetylgentamicin C1a
C03526	O-Sinapoylglucarolactone
C03527	Oxidized Latia luciferin
C03529	Peptide formylkynurenine
C03531	[Protein]-(S)-2-amino-6-oxohexanoate
C03536	Pyrimidine 5'-nucleotide
C03537	S-Acetylthioethanolamine
C03539	S-Ribosyl-L-homocysteine
C03539	S-D-Ribosyl-L-homocysteine
C03539	Ribose-5-S-homocysteine
C03539	S-Ribosylhomocysteine
C03539	S-(5-Deoxy-D-ribos-5-yl)-L-homocysteine
C03541	THF-polyglutamate
C03541	Tetrahydropteroyl-[gamma-Glu]n
C03541	Tetrahydrofolyl-[Glu](n-1)
C03541	(6S)-H4PteGlu(n)
C03541	Tetrahydropteroyl-[gamma-Glu]n+1
C03541	Tetrahydrofolyl-[Glu](n)
C03544	[Xanthine dehydrogenase]
C03544	[Xanthine : NAD oxidoreductase]
C03546	myo-Inositol 4-phosphate
C03546	D-myo-Inositol 4-phosphate
C03546	1D-myo-Inositol 4-phosphate
C03546	1D-myo-Inositol 4-monophosphate
C03546	Inositol 4-phosphate
C03547	omega-Hydroxy fatty acid
C03548	trans-2,3-Epoxysuccinate
C03557	2-Aminoethylphosphonate
C03557	(2-Aminoethyl)phosphonate
C03557	Ciliatine
C03561	(R)-3-Hydroxybutanoyl-CoA
C03561	(3R)-3-Hydroxybutanoyl-CoA
C03564	1-Pyrroline-2-carboxylate
C03564	1-Pyrroline-2-carboxylic acid
C03564	Delta1-Pyrroline 2-carboxylate
C03564	1-Pyrroline 2-carboxylate
C03565	2''-Nucleotidylgentamicin
C03567	2'-Hydroxydihydrodaidzein
C03567	2'-Hydroxy-2,3-dihydrodaidzein
C03569	2,2',3-Trihydroxybiphenyl
C03572	2-Chloro-cis,cis-muconate
C03573	2-Deoxy-alpha-D-glucoside
C03574	2-Formylaminobenzaldehyde
C03575	2-Iodophenol methyl ether
C03576	Coenzyme M
C03576	2-Mercaptoethanesulfonate
C03576	Reduced coenzyme M
C03576	HS-CoM
C03576	CoM
C03577	20-Hydroxyleukotriene E4
C03577	20-OH-LTE4
C03577	20-OH-Leukotriene E4
C03579	Gibberellin A8
C03579	2beta-Hydroxygibberellin 1
C03582	Resveratrol
C03582	3,4',5-Trihydroxystilbene
C03582	trans-Resveratrol
C03584	3-(Uracil-1-yl)-L-alanine
C03584	Willardiine
C03585	3-Chloro-cis,cis-muconate
C03585	(2E,4Z)-3-Chlorohexa-2,4-dienedioate
C03586	2-Oxo-2,3-dihydrofuran-5-acetate
C03586	3-Oxoadipate enol-lactone
C03586	4,5-Dihydro-5-oxofuran-2-acetate
C03586	5-Oxo-4,5-dihydrofuran-2-acetate
C03587	3beta-Hydroxysteroid ester
C03588	4,5alpha-Dihydrocortisone
C03589	4-Hydroxy-2-oxopentanoate
C03589	4-Hydroxy-2-oxovalerate
C03590	4-Hydroxyphenylglyoxylate
C03590	4-Hydroxybenzoylformate
C03590	4-Hydroxyphenylglyoxylic acid
C03590	2-(4-Hydroxyphenyl)-2-oxoacetate
C03594	7alpha-Hydroxycholesterol
C03594	Cholest-5-ene-3beta,7alpha-diol
C03595	8,11,14-Eicosatrienoyl-CoA
C03595	8,11,14-Icosatrienoyl-CoA
C03595	(8Z,11Z,14Z)-Icosatrienoyl-CoA
C03595	(8Z,11Z,14Z)-Icosa-8,11,14-trienoyl-CoA
C03597	Actinomycinic monolactone
C03598	CDP-3,6-dideoxy-D-glucose
C03598	CDPparatose
C03598	CDP-alpha-D-paratose
C03599	CDP-3,6-dideoxy-D-mannose
C03599	CDPtyvelose
C03600	Carboxymethyloxysuccinate
C03600	(Carboxymethoxy) succinic acid
C03601	Chloramphenicol 3-acetate
C03604	D-Erythrulose 4-phosphate
C03606	D-Hamamelose 2(1)-phosphate
C03614	Inosine 5'-tetraphosphate
C03617	L-Methionylaminoacyl-tRNA
C03618	L-threo-3-Methylaspartate
C03618	(2S,3S)-3-Methylaspartate
C03619	Methyl beta-D-galactoside
C03619	Methyl beta-D-galactopyranoside
C03620	Monocarboxylic acid amide
C03623	N-Methyl-2-oxoglutaramate
C03624	N-Phosphohypotaurocyamine
C03624	N(omega)-Phosphohypotaurocyamine
C03625	N5-Acyl-L-ornithine ester
C03626	NG,NG-Dimethyl-L-arginine
C03626	N,N-Dimethylarginine
C03626	Nomega,Nomega-Dimethyl-L-arginine
C03626	ADMA
C03632	Oligosaccharide phosphate
C03633	Peptidylproline (omega=0)
C03634	Phorbol 12,13-dibutanoate
C03634	Phorbol-12,13-dibutyrate
C03635	Protein N-ubiquityllysine
C03636	Protein N5-alkylglutamine
C03638	RNA 3'-terminal-phosphate
C03640	Sphingosyl-phosphocholine
C03641	Sterol 3-beta-D-glucoside
C03642	Taurolithocholate sulfate
C03642	3alpha-Sulfatolithocholyltaurine
C03642	Taurolithocholic acid 3-sulfate
C03643	[Tyrosine-3-monoxygenase]
C03646	Bis-gamma-glutamylcystine
C03646	Oxidized gamma-glutamylcysteine
C03646	Bis-gamma-L-glutamyl-L-cystine
C03646	Oxidized gamma-L-glutamyl-L-cysteine
C03648	cis-3,4-Leucopelargonidin
C03652	(2R,3S)-2,3-Dimethylmalate
C03656	(S)-5-Amino-3-oxohexanoic acid
C03656	(S)-5-Amino-3-oxohexanoate
C03657	1,4-Dihydroxy-2-naphthoate
C03657	1,4-Dihydroxy-2-naphthoic acid
C03658	1-Hydroxyalkyl-sn-glycerol
C03658	1-O-(1-Hydroxyalkyl)-sn-glycerol
C03659	D-Bornesitol
C03659	(-)-Bornesitol
C03659	1-O-Methyl-myo-inositol
C03659	1D-1-O-Methyl-myo-inositol
C03660	L-Bornesitol
C03660	(+)-Bornesitol
C03660	3-O-Methyl-myo-inositol
C03660	1D-3-O-Methyl-myo-inositol
C03661	1F-beta-D-Fructosylsucrose
C03661	beta-D-Fructofuranosyl-(2->1)-beta-D-fructofuranosyl alpha-D-glucopyranoside
C03664	2,4-Dichlorophenoxyacetate
C03664	2,4-Dichlorophenoxyacetic acid
C03664	2,4-D
C03666	2-Carboxy-cis,cis-muconate
C03667	2-Hydroxycarbonyl compound
C03671	2-Pyrone-4,6-dicarboxylate
C03673	3-(ADP)-2-phosphoglycerate
C03674	3-Carbamoyloxymethylcephem
